rating,num_reviews,name,tags,url,ingredients,directions
,,Mauna Kea Martini,"Chocolate Liqueur,cream,Gold Rum,Macadamia Nut Liqueur,Rum",http://www.drinkoftheweek.com/drink_recipes/mauna-kea-martini/,"[(u'1 \xbd', u'gold rum', 'oz'), (u'\xbd', u'macadamia nut liqueur', 'oz'), (u'\xbc', u'chocolate liqueur', 'oz'), (u'\xbd', u'cream', 'oz')]",Combine in a mixing glass with ice. Stir gently and strain into a chilled cocktail glass.
,,Mayhem Cocktail,"Cockspur Rum,garnish,Godiva Chocolate Liqueur,Halloween,Halloween Drinks,Liqueurs,Orange Twist,Rum,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/mayhem-cocktail/,,
,,Melon Ball,"maraschino cherry,Midori,orange juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/melon-ball/,"[(u'1', u'vodka', 'oz'), (u'1', u'Midori melon liqueur', 'oz'), (None, u'Orange juice\n', None), (None, u'Maraschino cherry', None)]","Pour vodka into a collins glass filled with ice, fill almost with orange juice, float midori and stir gently. Garnish with the maraschino cherry."
,,Maui Fizz,"Collins glass,egg,July 4th Drinks,lemon juice,Light Rum,pineapple,Rum,sugar,Summer Coolers",http://www.drinkoftheweek.com/drink_recipes/maui-fizz/,"[(u'1 \xbd', u'light rum', 'oz'), (None, u'1 slice pineapple\n', None), (u'1', u'lemon juice', 'oz'), (u'2', u'sugar', 'tsp'), (None, u'1 egg (optional)', None)]",Combine with a scoop of ice in an electric mixer. Mix well (15–20 sec). Pour into a collins glass.
,,Massacre,"Campari,ginger ale,Halloween,Tequila",http://www.drinkoftheweek.com/drink_recipes/massacre/,"[(u'2', u'tequila', 'oz'), (u'1', u'Campari', 'tsp'), (u'4', u'ginger ale', 'oz')]",Start by filling a highball glass with ice. Add the tequila and Campari. Top with ginger ale and stir well.
,,Martini,"classic cocktails,dry vermouth,Father's Day Drinks,Gin,Mad Men Drinks,martini,New Year's Eve Cocktails,Vermouth,Vodka",http://www.drinkoftheweek.com/drink_recipes/martini/,"[(u'2', u'gin or vodka', 'oz'), (u'\xbc', u'dry vermouth (use less vermouth for a drier martini)', 'oz')]","Combine all ingredients in cocktail shaker with ice and stir. Strain into a chilled cocktail glass. Garnish with olive or lemon twist.,Shake or stir?,Shaking will result in a colder drink and more water dilution. The ingredients are of equal weight, so stirring is sufficient to mix the ingredients. Do whatever you like best."
,,Margarita of Love,"agave syrup,blueberry,Cinco de Mayo cocktails,Holidays,Holidays & Themes,margaritas,National Margarita Day,pink cocktails,romantic cocktails,silver tequila,Summer Coolers,Tequila,Triple Sec,Valentin's Day Cocktails,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/valentine%e2%80%99s-day-cocktail-margarita-of-love/,"[(u'1 \xbd', u'silver tequila', 'oz'), (u'1 \xbd', u'blueberry-agave syrup*', 'oz'), (u'1', u'lime juice', 'oz'), (u'\xbd', u'triple sec', 'oz')]","Combine ingredients in a cocktail shaker filled with ice. Shake vigorously for 15 seconds. Pour into margarita glass with a few ice cubes.,*Blueberry agave syrup,
Ingredients:,
½ cup water,
1 ½ oz agave syrup,
¼ cup blueberries,Instructions:,
Combine all ingredients in a saucepan and bring to a boil. Stain out solids and refrigerate the syrup. Add a tablespoon or more of vodka to make it last longer in the fridge."
,,Margarita,"bar salt,Cinco de Mayo cocktails,lime,lime juice,margarita,margaritas,National Margarita Day,Summer Coolers,sweet and sour,Tequila,tequila blanco,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/margarita/,"[(u'1 \xbd', u'tequila blanco', 'oz'), (u'1', u'triple sec', 'oz'), (u'\xbd', u'lime juice or sweet & sour', 'oz'), (None, u'Bar salt\n', None), (None, u'Lime squeeze', None)]","In a shaker with ice combine tequila, triple sec, and lime juice. Shake well a strain into the cocktail glass."
,,Mellon Baller,"Remy Martin,simple syrup,watermelon",http://www.drinkoftheweek.com/drink_recipes/mellon-baller/,"[(u'2', u'R\xe9my Martin V.S.O.P.', 'oz'), (u'\xbe', u'of fresh watermelon', 'cup'), (u'\xbe', u'simple syrup, ice', 'oz')]",Muddle and strain watermelon. Add watermelon juice with simple syrup to a cocktail shaker. Add RÃ©my Martin V.S.O.P and ice. Shake well and strain into a martini glass.
,,Mardi Gras 2010,"Cocktail Entertaining,coconut rum,cranberry juice,Fat Tuesday,flavored vodka,Gin,grape,grapefruit,Holidays,iced tea,infused vodka,lemonade,Mardi Gras Cocktails,New Orleans,orange juice,parties,passion fruit,raspberry liqueur,Rum,SKYY,Skyy Infusions Citrus,Skyy Infusions Grape,Skyy Infusions Passion Fruit,Skyy Infusions Pineapple,Skyy Infusions Raspberry,sweet tea,Triple Sec,Vodka",http://www.drinkoftheweek.com/drink_recipes/mardi-gras-2010/,,
,,Maple Sweet & Sour,"Annisette Cordial,fruit juice,lime juice,Maple Syrup,Pucker Vodka,Vodka",http://www.drinkoftheweek.com/drink_recipes/maple-sweet-sour/,"[(u'2', u'Pucker\u2122 Sour Apple Sass Vodka', 'parts'), (u'\xbc', u'maple syrup', 'part'), (u'1', u'lime juice', 'part'), (u'\xbc', u'Annisette Cordial', 'part')]",Combine ingredients in a cocktail shaker. Shake ingredients and strain into a cocktail glass. Spray Annisette Cordial on top of cocktail.
,,Manhattan 101,"bitters,Bourbon,Bourbon Whiskey,dry vermouth,ginger,mint leaves,sugar,sweet vermouth,THIS WEEK'S DRINK,Whiskey,whisky,Wild Turkey Bourbon",http://www.drinkoftheweek.com/drink_recipes/manhattan-101/,"[(u'1 \xbe', u'Wild Turkey bourbon', 'ounces'), (u'1/3', u'dry vermouth', 'ounce'), (u'1/3', u'sweet vermouth', 'ounce'), (None, u'1 thin slice fresh ginger\n', None), (None, u'3 mint leaves\n', None), (u'\xbd', u'powdered sugar', 'tsp'), (None, u'Dash aromatic bitters', None)]","Muddle ginger, mint, powdered sugar and bitters in a cocktail shaker. Add Wild Turkey bourbon, vermouth and ice. Shake and strain into a chilled glass."
,,Manhattan,"Angostura bitters,Bourbon,classic cocktails,dry vermouth,Father's Day Drinks,July 4th Drinks,Mad Men Drinks,Maker's Mark,Manhattan,maraschino cherry,sweet vermouth",http://www.drinkoftheweek.com/drink_recipes/manhattan/,"[(u'1 \xbd', u'bourbon', 'oz'), (u'\xbe', u'sweet vermouth', 'oz'), (u'1\u20132', u'angostura bitters', 'dashes'), (None, u'Maraschino cherry for garnish', None)]","Combine all ingredients in cocktail shaker filled with ice. Stir well and strain into a chilled cocktail glass.,Variations:,Dry Manhattan: substitute dry vermouth and an olive garnish,Perfect Manhattan: use half dry vermouth and half sweet vermouth and garnish with a lemon twist"
,,Martin Miller’s Sugar & Spice Martini,"apple cider,Gin,orange,simple syrup",http://www.drinkoftheweek.com/drink_recipes/martin-millers-sugar-spice-martini/,"[(u'2', u""Martin Miller's gin"", 'oz'), (u'2', u'apple cider', 'oz'), (u'\xbe', u'fresh orange', 'oz'), (None, u'Splash of brown sugar simple syrup', None)]","Shake with ice. Serve in a martini (cocktail) glass that has been rimmed with a mixture of cinnamon, superfine sugar."
,,Mango Margarita,"Cinco de Mayo,DIY,DIY Cocktails,fresh fruit cocktails,fruit,Grand Marnier,Holidays & Themes,lime,Liqueurs,mango,margarita,Mother's Day,orange juice,Summer Cocktails,Summer Coolers,Tequila,Triple Sec,tropical cocktails",http://www.drinkoftheweek.com/drink_recipes/mango-margarita/,"[(u'3', u'mango puree, about one mango', 'oz'), (u'1 \xbd', u'tequila blanco', 'oz'), (u'\xbc', u'Grand Marnier or triple sec', 'oz'), (u'1', u'fresh orange juice', 'oz'), (None, u'\xbcoz fresh lime juice', None)]","Peel the mango. Slice the fruit and put it into a blender of food processor. Discard the skin and the pit. Run the blender until the fruit is thoroughly mashed and juicy. Meanwhile, juice the orange and lime. In a cocktail shaker, combine all the ingredients and the ice. Shake hard to integrate. Remove the lid from the shaker (carefully—it can be messy) and pour all, including the ice, into a glass. Garnish with a lime twist if desired."
,,Malibu Vampire Kiss,"cranberry,Halloween Drinks,Malibu,Rum",http://www.drinkoftheweek.com/drink_recipes/malibu-vampire-kiss/,"[(u'2', u'Malibu Passion Fruit Rum', 'parts'), (u'1', u'tonic water', 'part'), (None, u'Splash of cranberry juice', None)]","Shake with ice, strain into a cocktail glass and garnish with seasonal fruit.  (We used a black cherry.)"
,,Marga-Regis!,"hollywood,kiwi,lemon juice,New York,NYC,Regis Philbin,simple syrup,Tequila,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/marga-regis/,,
,,Mama’s Malibu Martini,"coconut rum,coffee liqueur,Kahlua,milk,Rum,white rum",http://www.drinkoftheweek.com/drink_recipes/mama%e2%80%99s-malibu-martini/,"[(u'1', u'Malibu Rum', 'part'), (u'1', u'Kahl\xfaa', 'part'), (u'1', u'icy cold milk', 'part')]",Shake well and serve up in a martini glass. Garnish with chocolate.
,,Malibu Sparkler,"Champagne,christmas,grapefruit juice,holiday cocktails,New Year's Eve Cocktails,Rum,sparkling wineg,strawberry",http://www.drinkoftheweek.com/drink_recipes/malibu-sparkler/,"[(u'1', u'Malibu rum', 'oz'), (u'1', u'ruby-red grapefruit juice', 'oz'), (None, u'Dash of grenadine syrup\n', None), (None, u'Fill glass with chilled G.H. Mumm Champagne', None)]","Shake Malibu, grapefruit juice and grenadine with ice. Strain into a champagne glass and fill up with G.H. Mumm. Garnish with a strawberry slice on the rim."
,,Maker’s Latte,"coffee drinks,Espresso,holiday cocktails,Hot Drinks,ice,Maker's Mark,milk,nutmeg,Vodka,water,Whiskey",http://www.drinkoftheweek.com/drink_recipes/maker%e2%80%99s-latte/,,
,,Malibu Breeze,"coconut rum,grenadine,pineapple juice,Rum,white rum",http://www.drinkoftheweek.com/drink_recipes/malibu-breeze/,"[(u'2', u'Malibu coconut rum', 'oz'), (u'1', u'grenadine', 'oz'), (None, u'Pineapple juice', None)]","In a highball glass filled with ice, pour Malibu and grenadine then top with pineapple juice. Stir well. Garnish with a pineapple slice."
,,Maliboo Witch’s Brew,"Creme de Cacao,grapefruit juice,Halloween,Holidays,Malibu Rum,orange juice,Rum,THIS WEEK'S DRINK,Tropical Drinks",http://www.drinkoftheweek.com/drink_recipes/this-weeks-drink-mali-boo-witches-brew/,"[(u'1 \xbc', u'Malibu rum', 'oz'), (u'\xbe', u'white cr\xe8me de cacao', 'oz'), (u'\xbc', u'grapefruit juice', 'oz'), (u'\xbe', u'orange juice', 'oz')]","Combine ingredients in a shaker filled with ice. Shake well and serve into martini glass, garnish with Halloween gummi worms."
,,Maker’s Mark Egg Nog,"Bourbon,christmas,Christmas cocktail,eggs,heavy cream,holiday cocktails,holiday punches,Holidays,Maker's Mark,milk,nutmeg,punch,sugar,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/makers-mark-egg-nog/,"[(None, u""1 liter Maker's Mark\n"", None), (u'1', u'milk', 'quart'), (u'1', u'heavy cream', 'quart'), (None, u'2 dozen eggs\n', None), (u'1 \xbd', u'sugar', 'cups'), (None, u'Nutmeg for garnish', None)]","Separate eggs and beat yolks until creamy. Whip sugar into yolks. Beat whites until they stand in peaks, adding ½ cup additional sugar, if desired. Beat yolks and Maker’s Mark together, add whites. Beat cream. Add cream and milk to mixture. Add nutmeg to taste and garnish each cup with nutmeg. Makes 2 ½ gallons."
,,Mai Tai,"cherry,classic cocktails,dark rum,Father's Day Drinks,grenadine,Light Rum,lime juice,Mad Men Drinks,Orgeat Syrup,pineapple,Rum,trader vic's,Triple Sec,Tropical Drinks",http://www.drinkoftheweek.com/drink_recipes/mai-tai/,"[(u'1', u'dark rum', 'oz'), (u'1', u'light rum', 'oz'), (u'1', u'triple sec', 'oz'), (u'\xbd', u'lime juice', 'oz'), (u'\xbd', u'grenadine', 'oz'), (u'\xbd', u'orgeat syrup', 'oz'), (None, u'Pineapple & cherry (garnish)', None)]","Combine ingredients together in a shaker with ice. Serve over fresh ice in a double old fashioned glass. Garnish with a pineapple wedge & cherry. Can use store bought mix in place of the Orgeat syrup, grenadine & lime juice. I recommend Trader Vic’s brand as Vic is credited with the inception of this great drink."
,,Madras,"cranberry juice,orange juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/madras/,"[(u'1 \xbd', u'vodka', 'oz'), (None, u'Cranberry juice\n', None), (None, u'Orange juice', None)]",Fill a highball glass with ice. Add vodka fill with equal parts of cranberry and orange juice.
,,Macua,"cherry,collins,Flor de Cana,fruity cocktails,fruity drinks,guava,lemon,lime,National Rum Day,orange,Rum,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/macua/,"[(u'1 \xbd', u'Flor de Ca\xf1a 4 year old', 'oz'), (u'1', u'guava juice', 'oz'), (u'1', u'orange juice', 'oz'), (u'\xbd', u'lemon juice', 'oz'), (u'1/3', u'simple sugar', 'oz')]","Fill ¾ of a cocktail shaker with ice and add Flor de Caña rum, guava juice, orange juice, lemon juice and simple sugar. Shake well for 20-30 seconds, serve in a Tom Collins glass with ice and decorate with orange slice and cherry."
,,Lychee Gimlet,"DIY,DIY Cocktails,fruit juice,gimlet,Gin,lime juice,lychee,lychee syrup,Nolet's,simple syrup",http://www.drinkoftheweek.com/drink_recipes/lychee-gimlet/,,
,,Lucky’s Manhattan,"Basil Hayden,bitters,Boardwalk Empire,cherry,dry vermouth,Manhattan,Maple Syrup,sweet vermouth,TV Themed Drinks",http://www.drinkoftheweek.com/drink_recipes/lucky%e2%80%99s-manhattan/,,
,,L’Orange Autumn Sage,"agave nectar,fennel,flavored vodka,Green Chartreuse,Grey Goose,lemon juice,sage,seltzer,Vodka",http://www.drinkoftheweek.com/drink_recipes/l%e2%80%99orange-autumn-sage/,,
,,Lucky Lady,"Anisette,cream,Light Rum,Rum,White Creme de Cacao",http://www.drinkoftheweek.com/drink_recipes/lucky-lady/,"[(u'\xbe', u'light rum', 'oz'), (u'\xbc', u'anisette', 'oz'), (u'\xbc', u'white cr\xe8me de cacao', 'oz'), (u'\xbe', u'cream', 'oz')]","Combine ingredients in a blender with 1 cup ice, blend 15–20 seconds until smooth, and pour into a margarita glass."
,,Lucid Frappe,"absinthe,Frappe,Lucid Absinthe,Mardi Gras Cocktails,mint,New Orleans cocktails,simple syrup,soda water,Summer Coolers,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/lucid-frappe/,"[(u'1', u'lucid absinthe', 'oz'), (u'\xbd', u'of simple syrup', 'oz'), (None, u'6\u20138 fresh mint leaves\n', None), (u'1', u'of soda water', 'oz')]","Add absinthe, simple syrup and fill with crushed ice. Pour mixture into shaker and shake vigorously. Pour contents into glass, top with splash of soda water and garnish with mint sprig. Muddle mint leaves in the bottom of a frappe style glass."
,,Lucky Dragon,"Camus,Chinese New Year,Cognac,Ginger Liqueur,Grand Marnier,holiday cocktails,Holiday Drinks,Holidays & Themes,Liqueurs",http://www.drinkoftheweek.com/drink_recipes/lucky-dragon/,,
,,Low Calorie Spring Cocktails,"Crystal Light,Liqeurs,low calorie drinks,Midori,Spring Drinks,Tropical Drinks,Zen Green Tea Liqueur",http://www.drinkoftheweek.com/drink_recipes/low-calorie-spring-cocktails/,,
,,Lovin’ in the Coven,"Belvedere,citrus,citrus vodka,egg white,fruit juice,Halloween,Halloween Drinks,HBO,lemon juice,simple syrup,Tru Blood,True Blood,Vodka",http://www.drinkoftheweek.com/drink_recipes/lovin-in-the-coven/,"[(u'2', u'Belvedere Citrus', 'oz'), (u'1', u'lemon juice', 'oz'), (u'\xbd', u'simple syrup', 'oz'), (None, u'Dash egg white\n', None), (None, u'\xbd Tru Blood', None)]",Shake all ingredients with ice and strain into a chilled cocktail glass (don’t shake too hard with a carbonated beverage). Charge with ½ oz Tru Blood beverage.
,,Magic Cooler,"blended drinks,iced tea,lemon,mint,peach iced tea,Vodka",http://www.drinkoftheweek.com/drink_recipes/magic-cooler/,"[(None, u'2 tbs Lipton peach iced tea concentrate (powder)\n', None), (u'1 \xbd', u'vodka', 'oz'), (None, u'1 glass water\n', None), (None, u'Crushed ice\n', None), (None, u'A sprig of mint\n', None), (None, u'A slice of lemon', None)]",Mix all the ingredients in a blender and serve in a tall glass with a sprig of mint and a lemon wedge.
,,Love Machine,"Cascal Soda,fruit,holiday cocktails,Holiday Drinks,Holidays & Themes,Liqueurs,soda,strawberry,Valentine's Day,Valentine's Day Cocktails,Vodka",http://www.drinkoftheweek.com/drink_recipes/love-machine-2/,,
,,Love Letter,"Campari,Cointreau,grenadine,lime juice,Maple Syrup,Peychaud's bitters,Skyy vodka,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/love-letter/,"[(u'1', u'Campari', 'oz'), (u'1', u'freshly-squeezed lime juice', 'oz'), (u'\xbe', u'Cointreau', 'oz'), (u'\xbd', u'maple syrup (should be 1:1 with water)', 'oz'), (u'\xbd', u'Small Hand grenadine', 'oz'), (u'3', u""of Peychaud's bitters"", 'dashes')]",Shake. Add Soda. Pour over ice in highball. Garnish with a lime zest.
,,Love Machine,"Absolut Ruby Red,DeKuyper,DeKuyper Pomegranate,fruit,fruit juice,Holidays,Holidays & Themes,lime,Liqueurs,orange juice,Pomegranate liqueur,ruby red,Valentine's Day,Valentine's Day Cocktails,Vodka",http://www.drinkoftheweek.com/drink_recipes/love-machine/,"[(u'2', u'Absolut Ruby Red', 'oz'), (u'1', u'DeKuyper pomegranate liqueur', 'oz'), (u'1', u'orange juice', 'oz')]",Serve in tall glass and garnish with a lime wheel.
,,Lover’s Cocktail,"grenadine,lemon,raspberry,Sloe Gin,Valentin's Day Cocktails,Valentine's Day Cocktails,Vodka",http://www.drinkoftheweek.com/drink_recipes/lovers-cocktail/,"[(u'3', u'vodka', 'oz'), (u'2', u'sloe gin', 'oz'), (u'\xbd', u'raspberry or grenadine syrup', 'tsp'), (u'1', u'lemon juice', 'tsp')]",Add ingredients to a shaker with ice. Mix gently and serve in two chilled cocktail glasses.
,,Love and Roses,"Gin,lemon,lemon bitters,lemon wedges,maraschino liqueur,Plymouth Gin,prosecco,Proseco,rose petal,rose petals,Valentine's Day,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/love-and-roses/,"[(u'2', u'Plymouth gin', 'oz'), (u'\xbd', u'maraschino liqueur', 'oz'), (None, u'3 lemon wedges\n', None), (None, u'4 to 5 rose petals\n', None), (u'3', u'lemon bitters', 'dashes'), (None, u'Top with prosecco', None)]","In a mixing glass, muddle lemon and rose petals. Add ice, Plymouth gin, maraschino liqueur and lemon bitters. Shake with ice and strain into a champagne flute. Fill glass with prosecco. Garnish with a fragrant rose petal."
,,Louisville Cocktail,"Basil Hayden,Bourbon Whiskey,Kentucky Derby cocktail,Lillet Blanc,Lillet Rouge,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/louisville-cocktail/,,
,,Los Muertos,"agave nectar,Apple,apple cider vinegar shrub,Cardamaro Amaro,Day of the Dead,Espolon Tequila,Halloween,Raul Yrastorza,repasado,Tequila",http://www.drinkoftheweek.com/drink_recipes/los-muertos/,,
,,Lotus Cocktail,"cucumber,Domaine Canton Liqueur,Gin,Ginger Liqueur,hendricks gin,mixologists,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/lotus-cocktail/,"[(u'1 \xbd', u""Hendrick's gin"", 'oz'), (u'\xbe', u'Domaine du Canton liqueur', 'oz'), (None, u'4 thin slices of cucumber\n', None), (u'2', u'club soda', 'oz')]","Pre-chill a cocktail glass and set aside. Cut three slices of cucumber into quarters and muddle in a mixing glass with the Canton. When sufficiently pulverized, add Hendrick’s and a level scoop of ice. Shake for about 15 seconds. Strain carefully into pre-chilled glass while being careful to limit the amount of pulp. Add soda to icy, crushed cucumber mixture. Swirl and strain again. Garnish with the remaining cuke slice."
,,Long Island Iced Tea,"Coca-Cola,coke,Cola,Gin,July 4th Drinks,lemon,Rum,Tequila,Triple Sec,Vodka",http://www.drinkoftheweek.com/drink_recipes/long-island-iced-tea/,"[(u'\xbd', u'vodka', 'oz'), (u'\xbd', u'gin', 'oz'), (u'\xbd', u'rum', 'oz'), (u'\xbd', u'tequila (optional)', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'1', u'sweet & sour', 'oz'), (None, u'Coca-Cola\n', None), (None, u'Lemon twist', None)]",Build in a collins glass. Top with Coke and garnish with lemon twist.
,,Long Island Iced Tea,"coke,Cola,Gin,July 4th Drinks,Long Island Iced Tea,Mixology Monday,recipe,Rum,Summer Coolers,sweet & sour mix,Tequila,Triple Sec,Vodka",http://www.drinkoftheweek.com/drink_recipes/mixology-monday-long-island-iced-tea/,"[(u'\xbd', u'vodka', 'oz'), (u'\xbd', u'gin', 'oz'), (u'\xbd', u'rum', 'oz'), (u'\xbd', u'tequila', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'1', u'sweet & sour', 'oz'), (None, u'Top with Coke', None)]",Combine in a collins glass with ice. Garnish with a lemon twist.
,,Loft Lavender Cello Product Release,"collins,Gin,lavender cefllo,lavender liqueur,lime,LOFT,organic liqueur,pomegranate,soda,sparkling,Tonic",http://www.drinkoftheweek.com/drink_recipes/loft-lavender-cello-liqueur/,"[(u'1 \xbd', u'Loft Lavender Cello', 'oz'), (u'1 \xbd', u'gin', 'oz'), (u'\xbe', u'fresh-squeezed lime juice', 'oz'), (u'1', u'tonic', 'oz'), (u'1', u'soda', 'oz'), (u'\xbd', u'pomegranate juice', 'oz')]","Pour liqueur, gin, lime juice and pomegranate juice over ice. Top off with tonic and soda. You could use all soda or all tonic. However, tonic is different than soda because it contains quinine. You can read more about that here."
,,Long Beach Ice Tea,"7-Up,cranberry juice,Gin,July 4th Drinks,lemon,Rum,Summer Coolers,sweet and sour,Tequila,Triple Sec,Vodka",http://www.drinkoftheweek.com/drink_recipes/long-beach-ice-tea/,"[(u'\xbd', u'vodka', 'oz'), (u'\xbd', u'gin', 'oz'), (u'\xbd', u'rum', 'oz'), (u'\xbd', u'tequila (optional)', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'\xbd', u'sweet & sour', 'oz'), (u'1', u'cranberry juice', 'oz'), (None, u'Top with 7 Up', None)]",Build in a collins glass. Garnish with a lemon twist.
,,Little Princess,"Light Rum,sweet vermouth",http://www.drinkoftheweek.com/drink_recipes/little-princess-2/,"[(u'2', u'light rum', 'oz'), (u'1', u'sweet vermouth', 'oz')]","Combine ingredients in a mixing glass filled with ice, stir and strain into a chilled cocktail glass."
,,Little Princess,"Light Rum,Rum,sweet vermouth",http://www.drinkoftheweek.com/drink_recipes/little-princess/,"[(u'2', u'light rum', 'oz'), (u'1', u'sweet vermouth', 'oz')]","Combine ingredients in a mixing glass filled with ice, stir and strain into a chilled martini or cocktail glass."
,,Living Shadow,"American Horror Story: The Asylum,Basil Hayden's Bourbon,grapes,lemon juice,mixologists,movies,Red Wine,simple syrup",http://www.drinkoftheweek.com/drink_recipes/living-shadow/,"[(u'2', u'Basil Hayden\u2019s Bourbon', 'parts'), (u'3/4', u'Simple Syrup', 'parts'), (u'3/4', u'Lemon Juice', 'parts'), (None, u'5 Grapes\n', None), (None, u'Red Wine\n', None)]","1. Muddle grapes in a mixing glass.,
2. Add remaining ingredients with ice and shake.,
3. Strain into a martini glass.,
4. Gently pour a few drops of red wine over the back end of a bar spoon while touching the inside rim of the martini glass to create the red wine float."
,,Little Devil,"cherry,Gin,Halloween,lemon juice,Light Rum,maraschino cherry,Rum,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/little-devil/,"[(u'\xbe', u'light rum', 'oz'), (u'\xbe', u'gin', 'oz'), (u'2', u'triple sec', 'tsp'), (u'2', u'lemon juice', 'tsp'), (None, u'Maraschino cherry', None)]",Combine ingredients in a shaker with ice and shake well. Strain into a chilled cocktail glass over ice. Drop in the cherry.
,,Little Briar Rose,"bitters,black walnut bitters,Brandon Josie,Effen Vodka,Events,fruit juice,garnish,Gran Classico,lemon juice,Limoncello,rosemary,simple syrup,Susan Eggett,Vodka",http://www.drinkoftheweek.com/drink_recipes/little-briar-rose/,,
,,Lingering Labor Day,"Brugal Extra Dry Rum,Labor Day Drinks,lime juice,simple syrup,Thai chili,watermelon chunks",http://www.drinkoftheweek.com/drink_recipes/32458/,"[(u'2', u'Brugal Extra Dry Rum', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'0.75', u'Simple Syrup', 'oz.'), (None, u'6 Watermelon Chunks\n', None), (None, u'1 Thai Chili', None)]","Muddle Watermelon and Chili, add remaining ingredients.,
Shake and fine strain over fresh ice, garnish with Watermelon."
,,Liquid Candy,"Vodka,watermelon schnapps",http://www.drinkoftheweek.com/drink_recipes/liquid-candy/,"[(u'1', u'pineapple vodka', 'oz'), (u'1 \xbd', u'watermelon schnapps', 'oz')]","Combine the ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass."
,,Limey,"Light Rum,lime,lime juice,Lime Liqueur,Rum,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/limey/,"[(u'2', u'light rum', 'oz'), (u'1', u'lime liqueur', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'1', u'lime juice', 'teaspoon'), (None, u'Lime twist', None)]","Combine ingredients except lime twist in a blender filled with 1 cup ice, blend for 15–20 second until smooth and pour into a chilled red wine glass. Garnish with the lime twist."
,,Limbo,"banana,Creme de Banana,creme de banane,orange juice,Rum,white rum",http://www.drinkoftheweek.com/drink_recipes/limbo/,"[(u'2', u'white rum', 'oz'), (u'1 \xbd', u'cr\xe8me de banana', 'oz'), (u'1', u'orange juice', 'oz')]",Combine all ingredients in cocktail shaker with ice. Strain into a chilled cocktail glass. Garnish with the banana slice.
,,Lijit Cocktail,"Lychee Liqueur,Midori,Teuqila",http://www.drinkoftheweek.com/drink_recipes/lijit-cocktail/,"[(u'1 \xbd', u'silver tequila', 'oz'), (u'\xbd', u'Midori melon liqueur', 'oz'), (u'\xbc', u'Soho lychee liqueur', 'oz'), (u'\xbd', u'pineapple juice', 'oz'), (None, u'Splash lime juice', None)]",Combine ingredients in a shaker or mixing glass filled with ice. Stir and strain into a chilled cocktail glass and serve. Garnish with lime wheel.
,,Lifesaver,"Melon Liqueur,Rum",http://www.drinkoftheweek.com/drink_recipes/lifesaver/,"[(u'1', u'coconut-flavored rum', 'oz'), (u'1', u'melon liqueur', 'oz'), (u'2', u'pineapple juice', 'oz'), (None, u'Cherry', None)]",Combine ingredients in a mixing glass with ice. Swirl lightly and strain into a chilled cocktail glass. Spear cherry with a straw and drop in.
,,Lemonada,"agave nectar,lemon juice,Lemon Wheel,Tequila Avión Silver",http://www.drinkoftheweek.com/drink_recipes/lemonada/,"[(u'2', u'Tequila Avi\xf3n Silver', 'parts'), (u'4', u'Fresh Lemon Juice', 'parts'), (u'\xbd', u'Agave Nectar', 'part'), (None, u'1 Lemon Wheel for Garnish\n', None)]","Add 2 parts Avión Silver, 4 parts Fresh Lemon Juice and ½ part Agave Nectar into a shaker with ice. Strain the cocktail over a tall glass of ice. Garnish with a lemon wheel and enjoy!"
